ConceptA1,ConceptA2,ConceptB,Probability
http://dbpedia.org/ontology/BroadcastNetwork,http://dbpedia.org/ontology/RadioStation,http://dbpedia.org/ontology/TelevisionStation,0.06666666666666667
http://dbpedia.org/ontology/BroadcastNetwork,http://dbpedia.org/ontology/TelevisionStation,http://dbpedia.org/ontology/RadioStation,0.030927835051546393
http://dbpedia.org/ontology/RadioStation,http://dbpedia.org/ontology/TelevisionStation,http://dbpedia.org/ontology/BroadcastNetwork,0.005519779208831647
http://dbpedia.org/ontology/RadioStation,http://dbpedia.org/ontology/BroadcastNetwork,http://dbpedia.org/ontology/TelevisionStation,0.06666666666666667
http://dbpedia.org/ontology/RadioStation,http://dbpedia.org/ontology/TelevisionStation,http://dbpedia.org/ontology/BroadcastNetwork,0.005519779208831647
http://dbpedia.org/ontology/BroadcastNetwork,http://dbpedia.org/ontology/TelevisionStation,http://dbpedia.org/ontology/RadioStation,0.030927835051546393
http://dbpedia.org/ontology/BroadcastNetwork,http://dbpedia.org/ontology/TelevisionStation,http://dbpedia.org/ontology/RadioStation,0.030927835051546393
http://dbpedia.org/ontology/BroadcastNetwork,http://dbpedia.org/ontology/RadioStation,http://dbpedia.org/ontology/TelevisionStation,0.06666666666666667
http://dbpedia.org/ontology/TelevisionStation,http://dbpedia.org/ontology/RadioStation,http://dbpedia.org/ontology/BroadcastNetwork,0.005519779208831647
http://dbpedia.org/ontology/RadioStation,http://dbpedia.org/ontology/TelevisionStation,http://dbpedia.org/ontology/BroadcastNetwork,0.005519779208831647
http://dbpedia.org/ontology/RadioStation,http://dbpedia.org/ontology/BroadcastNetwork,http://dbpedia.org/ontology/TelevisionStation,0.06666666666666667
http://dbpedia.org/ontology/TelevisionStation,http://dbpedia.org/ontology/BroadcastNetwork,http://dbpedia.org/ontology/RadioStation,0.030927835051546393
http://dbpedia.org/ontology/TelevisionStation,http://dbpedia.org/ontology/RadioStation,http://dbpedia.org/ontology/BroadcastNetwork,0.005519779208831647
http://dbpedia.org/ontology/TelevisionStation,http://dbpedia.org/ontology/BroadcastNetwork,http://dbpedia.org/ontology/RadioStation,0.030927835051546393
http://dbpedia.org/ontology/RadioStation,http://dbpedia.org/ontology/BroadcastNetwork,http://dbpedia.org/ontology/TelevisionStation,0.06666666666666667
http://dbpedia.org/ontology/Gene,http://dbpedia.org/ontology/Protein,http://dbpedia.org/ontology/Enzyme,9.876543209876543e-05
http://dbpedia.org/ontology/Gene,http://dbpedia.org/ontology/Enzyme,http://dbpedia.org/ontology/Protein,0.3333333333333333
http://dbpedia.org/ontology/Protein,http://dbpedia.org/ontology/Enzyme,http://dbpedia.org/ontology/Gene,0.0014184397163120568
http://dbpedia.org/ontology/Gene,http://dbpedia.org/ontology/Enzyme,http://dbpedia.org/ontology/Protein,0.3333333333333333
http://dbpedia.org/ontology/Gene,http://dbpedia.org/ontology/Protein,http://dbpedia.org/ontology/Enzyme,9.876543209876543e-05
http://dbpedia.org/ontology/Enzyme,http://dbpedia.org/ontology/Protein,http://dbpedia.org/ontology/Gene,0.0014184397163120568
http://dbpedia.org/ontology/Protein,http://dbpedia.org/ontology/Gene,http://dbpedia.org/ontology/Enzyme,9.876543209876543e-05
http://dbpedia.org/ontology/Protein,http://dbpedia.org/ontology/Enzyme,http://dbpedia.org/ontology/Gene,0.0014184397163120568
http://dbpedia.org/ontology/Gene,http://dbpedia.org/ontology/Enzyme,http://dbpedia.org/ontology/Protein,0.3333333333333333
http://dbpedia.org/ontology/Protein,http://dbpedia.org/ontology/Enzyme,http://dbpedia.org/ontology/Gene,0.0014184397163120568
http://dbpedia.org/ontology/Protein,http://dbpedia.org/ontology/Gene,http://dbpedia.org/ontology/Enzyme,9.876543209876543e-05
http://dbpedia.org/ontology/Enzyme,http://dbpedia.org/ontology/Gene,http://dbpedia.org/ontology/Protein,0.3333333333333333
http://dbpedia.org/ontology/Enzyme,http://dbpedia.org/ontology/Gene,http://dbpedia.org/ontology/Protein,0.3333333333333333
http://dbpedia.org/ontology/Enzyme,http://dbpedia.org/ontology/Protein,http://dbpedia.org/ontology/Gene,0.0014184397163120568
http://dbpedia.org/ontology/Gene,http://dbpedia.org/ontology/Protein,http://dbpedia.org/ontology/Enzyme,9.876543209876543e-05
http://dbpedia.org/ontology/Enzyme,http://dbpedia.org/ontology/Protein,http://dbpedia.org/ontology/Gene,0.0014184397163120568
http://dbpedia.org/ontology/Enzyme,http://dbpedia.org/ontology/Gene,http://dbpedia.org/ontology/Protein,0.3333333333333333
http://dbpedia.org/ontology/Protein,http://dbpedia.org/ontology/Gene,http://dbpedia.org/ontology/Enzyme,9.876543209876543e-05
http://dbpedia.org/ontology/Drug,http://dbpedia.org/ontology/Mineral,http://dbpedia.org/ontology/ChemicalCompound,0.25
http://dbpedia.org/ontology/Drug,http://dbpedia.org/ontology/ChemicalCompound,http://dbpedia.org/ontology/Mineral,0.0007446016381236039
http://dbpedia.org/ontology/Mineral,http://dbpedia.org/ontology/ChemicalCompound,http://dbpedia.org/ontology/Drug,0.03571428571428571
http://dbpedia.org/ontology/ChemicalCompound,http://dbpedia.org/ontology/Drug,http://dbpedia.org/ontology/Mineral,0.0007446016381236039
http://dbpedia.org/ontology/ChemicalCompound,http://dbpedia.org/ontology/Mineral,http://dbpedia.org/ontology/Drug,0.03571428571428571
http://dbpedia.org/ontology/Drug,http://dbpedia.org/ontology/Mineral,http://dbpedia.org/ontology/ChemicalCompound,0.25
http://dbpedia.org/ontology/ChemicalCompound,http://dbpedia.org/ontology/Mineral,http://dbpedia.org/ontology/Drug,0.03571428571428571
http://dbpedia.org/ontology/ChemicalCompound,http://dbpedia.org/ontology/Drug,http://dbpedia.org/ontology/Mineral,0.0007446016381236039
http://dbpedia.org/ontology/Mineral,http://dbpedia.org/ontology/Drug,http://dbpedia.org/ontology/ChemicalCompound,0.25
http://dbpedia.org/ontology/Mineral,http://dbpedia.org/ontology/ChemicalCompound,http://dbpedia.org/ontology/Drug,0.03571428571428571
http://dbpedia.org/ontology/Mineral,http://dbpedia.org/ontology/Drug,http://dbpedia.org/ontology/ChemicalCompound,0.25
http://dbpedia.org/ontology/ChemicalCompound,http://dbpedia.org/ontology/Drug,http://dbpedia.org/ontology/Mineral,0.0007446016381236039
http://dbpedia.org/ontology/Mineral,http://dbpedia.org/ontology/Drug,http://dbpedia.org/ontology/ChemicalCompound,0.25
http://dbpedia.org/ontology/Mineral,http://dbpedia.org/ontology/ChemicalCompound,http://dbpedia.org/ontology/Drug,0.03571428571428571
http://dbpedia.org/ontology/Drug,http://dbpedia.org/ontology/ChemicalCompound,http://dbpedia.org/ontology/Mineral,0.0007446016381236039
http://dbpedia.org/ontology/Drug,http://dbpedia.org/ontology/ChemicalCompound,http://dbpedia.org/ontology/Mineral,0.0007446016381236039
http://dbpedia.org/ontology/Drug,http://dbpedia.org/ontology/Mineral,http://dbpedia.org/ontology/ChemicalCompound,0.25
http://dbpedia.org/ontology/ChemicalCompound,http://dbpedia.org/ontology/Mineral,http://dbpedia.org/ontology/Drug,0.03571428571428571
http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/Locomotive,http://dbpedia.org/ontology/Ship,0.047619047619047616
http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/Locomotive,0.18181818181818182
http://dbpedia.org/ontology/Locomotive,http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/Train,0.03076923076923077
http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/Automobile,0.01764705882352941
http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Ship,0.011111111111111112
http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Aircraft,0.07692307692307693
http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Aircraft,0.07692307692307693
http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Automobile,0.01764705882352941
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Ship,0.011111111111111112
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/Aircraft,0.07692307692307693
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Ship,0.011111111111111112
http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Automobile,0.01764705882352941
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Train,0.007407407407407408
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/Aircraft,0.029850746268656716
http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/Automobile,0.023255813953488372
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/Aircraft,0.029850746268656716
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Train,0.007407407407407408
http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Automobile,0.023255813953488372
http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Automobile,0.01764705882352941
http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Aircraft,0.07692307692307693
http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Ship,0.011111111111111112
http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Automobile,0.023255813953488372
http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Aircraft,0.029850746268656716
http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Train,0.007407407407407408
http://dbpedia.org/ontology/Locomotive,http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/Train,0.03076923076923077
http://dbpedia.org/ontology/Locomotive,http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/Ship,0.047619047619047616
http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/Locomotive,0.18181818181818182
http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Ship,0.011111111111111112
http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/Automobile,0.01764705882352941
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/Aircraft,0.07692307692307693
http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Train,0.007407407407407408
http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/Automobile,0.023255813953488372
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/Aircraft,0.029850746268656716
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Ship,0.011111111111111112
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/Aircraft,0.07692307692307693
http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/Automobile,0.01764705882352941
http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Aircraft,0.029850746268656716
http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Automobile,0.023255813953488372
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Train,0.007407407407407408
http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/Locomotive,http://dbpedia.org/ontology/Train,0.03076923076923077
http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/Locomotive,0.18181818181818182
http://dbpedia.org/ontology/Locomotive,http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/Ship,0.047619047619047616
http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/Automobile,0.023255813953488372
http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Train,0.007407407407407408
http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Aircraft,0.029850746268656716
http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/Locomotive,0.18181818181818182
http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/Locomotive,http://dbpedia.org/ontology/Ship,0.047619047619047616
http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/Locomotive,http://dbpedia.org/ontology/Train,0.03076923076923077
http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/Locomotive,0.18181818181818182
http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/Locomotive,http://dbpedia.org/ontology/Train,0.03076923076923077
http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/Locomotive,http://dbpedia.org/ontology/Ship,0.047619047619047616
http://dbpedia.org/ontology/Locomotive,http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/Ship,0.047619047619047616
http://dbpedia.org/ontology/Locomotive,http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/Train,0.03076923076923077
http://dbpedia.org/ontology/Train,http://dbpedia.org/ontology/Ship,http://dbpedia.org/ontology/Locomotive,0.18181818181818182
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/TelevisionShow,0.15625
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/TelevisionEpisode,0.0029815146094215863
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Film,0.05244755244755245
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/TelevisionEpisode,0.008765522279035792
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/TelevisionShow,0.5106382978723404
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/WrittenWork,0.08391608391608392
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/TelevisionEpisode,0.01593625498007968
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/TelevisionShow,0.11764705882352941
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/MusicalWork,0.013986013986013986
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/WrittenWork,0.08391608391608392
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionEpisode,0.008765522279035792
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionShow,0.5106382978723404
http://dbpedia.org/ontology/TelevisionSeason,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/WrittenWork,0.0014184397163120568
http://dbpedia.org/ontology/TelevisionSeason,http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionShow,1.0
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionSeason,0.0003652300949598247
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionEpisode,0.0029815146094215863
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/Film,0.05244755244755245
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/TelevisionShow,0.15625
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/RadioProgram,http://dbpedia.org/ontology/TelevisionShow,0.2903225806451613
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/RadioProgram,0.005366726296958855
http://dbpedia.org/ontology/RadioProgram,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Film,0.04340836012861737
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/WrittenWork,0.002385211687537269
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Film,0.004382761139517896
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionShow,0.03287671232876712
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/WrittenWork,0.002385211687537269
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionShow,0.03287671232876712
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Film,0.004382761139517896
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/Film,0.05244755244755245
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionEpisode,0.0029815146094215863
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionShow,0.15625
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/TelevisionShow,0.5106382978723404
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/TelevisionEpisode,0.008765522279035792
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/WrittenWork,0.08391608391608392
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionShow,0.15625
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Film,0.05244755244755245
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/TelevisionEpisode,0.0029815146094215863
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/RadioProgram,http://dbpedia.org/ontology/Film,0.04340836012861737
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/RadioProgram,0.005366726296958855
http://dbpedia.org/ontology/RadioProgram,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionShow,0.2903225806451613
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/Film,0.029411764705882353
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionEpisode,0.002717391304347826
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/MusicalWork,0.010416666666666666
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/RadioProgram,0.005366726296958855
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/RadioProgram,http://dbpedia.org/ontology/TelevisionShow,0.2903225806451613
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/RadioProgram,http://dbpedia.org/ontology/Film,0.04340836012861737
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Film,0.004382761139517896
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/WrittenWork,0.002385211687537269
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionShow,0.03287671232876712
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Film,0.05244755244755245
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionShow,0.15625
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionEpisode,0.0029815146094215863
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionEpisode,0.008765522279035792
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/WrittenWork,0.08391608391608392
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/TelevisionShow,0.5106382978723404
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/RadioProgram,0.005366726296958855
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/RadioProgram,http://dbpedia.org/ontology/Film,0.04340836012861737
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/RadioProgram,http://dbpedia.org/ontology/TelevisionShow,0.2903225806451613
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/TelevisionSeason,0.0005963029218843172
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionSeason,http://dbpedia.org/ontology/TelevisionShow,0.1875
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/TelevisionSeason,http://dbpedia.org/ontology/Film,0.00425531914893617
http://dbpedia.org/ontology/RadioProgram,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionShow,0.2903225806451613
http://dbpedia.org/ontology/RadioProgram,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Film,0.04340836012861737
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/RadioProgram,0.005366726296958855
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionSeason,http://dbpedia.org/ontology/TelevisionShow,1.0
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/TelevisionSeason,0.0003652300949598247
http://dbpedia.org/ontology/TelevisionSeason,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/WrittenWork,0.0014184397163120568
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/MusicalWork,0.010416666666666666
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/TelevisionEpisode,0.002717391304347826
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Film,0.029411764705882353
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionSeason,0.0005963029218843172
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/TelevisionSeason,http://dbpedia.org/ontology/Film,0.00425531914893617
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionSeason,http://dbpedia.org/ontology/TelevisionShow,0.1875
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionShow,0.5106382978723404
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/WrittenWork,0.08391608391608392
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/TelevisionEpisode,0.008765522279035792
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionEpisode,0.002717391304347826
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/Film,0.029411764705882353
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/MusicalWork,0.010416666666666666
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/TelevisionShow,0.11764705882352941
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/MusicalWork,0.013986013986013986
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/TelevisionEpisode,0.01593625498007968
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionShow,0.03287671232876712
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/WrittenWork,0.002385211687537269
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Film,0.004382761139517896
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Film,0.029411764705882353
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/MusicalWork,0.010416666666666666
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionEpisode,0.002717391304347826
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/TelevisionShow,0.11764705882352941
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/TelevisionEpisode,0.01593625498007968
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/MusicalWork,0.013986013986013986
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionShow,0.03287671232876712
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Film,0.004382761139517896
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/WrittenWork,0.002385211687537269
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/WrittenWork,0.08391608391608392
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionShow,0.5106382978723404
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionEpisode,0.008765522279035792
