ConceptA1,ConceptA2,ConceptB,Probability
http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/PublicTransitSystem,http://dbpedia.org/ontology/GovernmentAgency,0.00020022024226649314
http://dbpedia.org/ontology/GovernmentAgency,http://dbpedia.org/ontology/PublicTransitSystem,http://dbpedia.org/ontology/Company,0.5
http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/GovernmentAgency,http://dbpedia.org/ontology/Library,0.3076923076923077
http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Library,http://dbpedia.org/ontology/GovernmentAgency,0.002145922746781116
http://dbpedia.org/ontology/GovernmentAgency,http://dbpedia.org/ontology/Library,http://dbpedia.org/ontology/EducationalInstitution,0.5714285714285714
http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/PoliticalParty,http://dbpedia.org/ontology/PublicTransitSystem,0.02564102564102564
http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/PublicTransitSystem,http://dbpedia.org/ontology/PoliticalParty,0.00010011012113324657
http://dbpedia.org/ontology/PoliticalParty,http://dbpedia.org/ontology/PublicTransitSystem,http://dbpedia.org/ontology/Company,1.0
http://dbpedia.org/ontology/SportsClub,http://dbpedia.org/ontology/Broadcaster,http://dbpedia.org/ontology/SoccerClub,0.875
http://dbpedia.org/ontology/SportsClub,http://dbpedia.org/ontology/SoccerClub,http://dbpedia.org/ontology/Broadcaster,0.00024968789013732833
http://dbpedia.org/ontology/Broadcaster,http://dbpedia.org/ontology/SoccerClub,http://dbpedia.org/ontology/SportsClub,0.5833333333333334
http://dbpedia.org/ontology/Group,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Band,0.9775280898876404
http://dbpedia.org/ontology/Group,http://dbpedia.org/ontology/Band,http://dbpedia.org/ontology/Company,0.00237083060824068
http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Band,http://dbpedia.org/ontology/Group,0.10295857988165681
http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/PoliticalParty,http://dbpedia.org/ontology/Bank,0.05128205128205128
http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Bank,http://dbpedia.org/ontology/PoliticalParty,0.00045495905368516835
http://dbpedia.org/ontology/PoliticalParty,http://dbpedia.org/ontology/Bank,http://dbpedia.org/ontology/Company,1.0
http://dbpedia.org/ontology/SportsClub,http://dbpedia.org/ontology/SportsLeague,http://dbpedia.org/ontology/SoccerClub,1.0
http://dbpedia.org/ontology/SportsClub,http://dbpedia.org/ontology/SoccerClub,http://dbpedia.org/ontology/SportsLeague,7.133939718209382e-05
http://dbpedia.org/ontology/SportsLeague,http://dbpedia.org/ontology/SoccerClub,http://dbpedia.org/ontology/SportsClub,0.021739130434782608
http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Broadcaster,http://dbpedia.org/ontology/University,0.5862068965517241
http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/Broadcaster,0.0006515656739871986
http://dbpedia.org/ontology/Broadcaster,http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/EducationalInstitution,0.3953488372093023
http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Broadcaster,http://dbpedia.org/ontology/Publisher,0.0017667844522968198
http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Publisher,http://dbpedia.org/ontology/Broadcaster,0.0004192872117400419
http://dbpedia.org/ontology/Broadcaster,http://dbpedia.org/ontology/Publisher,http://dbpedia.org/ontology/Company,1.0
http://dbpedia.org/ontology/SportsTeam,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/HockeyTeam,0.031496062992125984
http://dbpedia.org/ontology/SportsTeam,http://dbpedia.org/ontology/HockeyTeam,http://dbpedia.org/ontology/Company,0.0018390804597701149
http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/HockeyTeam,http://dbpedia.org/ontology/SportsTeam,0.8
http://dbpedia.org/ontology/SportsLeague,http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/LacrosseLeague,0.07142857142857142
http://dbpedia.org/ontology/SportsLeague,http://dbpedia.org/ontology/LacrosseLeague,http://dbpedia.org/ontology/Company,0.014705882352941176
http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/LacrosseLeague,http://dbpedia.org/ontology/SportsLeague,1.0
http://dbpedia.org/ontology/Group,http://dbpedia.org/ontology/PoliticalParty,http://dbpedia.org/ontology/Band,1.0
http://dbpedia.org/ontology/Group,http://dbpedia.org/ontology/Band,http://dbpedia.org/ontology/PoliticalParty,8.175277959450622e-05
http://dbpedia.org/ontology/PoliticalParty,http://dbpedia.org/ontology/Band,http://dbpedia.org/ontology/Group,0.010067114093959731
http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/PoliticalParty,http://dbpedia.org/ontology/School,0.1
http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/School,http://dbpedia.org/ontology/PoliticalParty,2.5602293965539312e-05
http://dbpedia.org/ontology/PoliticalParty,http://dbpedia.org/ontology/School,http://dbpedia.org/ontology/EducationalInstitution,0.3333333333333333
http://dbpedia.org/ontology/SportsTeam,http://dbpedia.org/ontology/SportsLeague,http://dbpedia.org/ontology/BasketballTeam,0.25
http://dbpedia.org/ontology/SportsTeam,http://dbpedia.org/ontology/BasketballTeam,http://dbpedia.org/ontology/SportsLeague,0.001376936316695353
http://dbpedia.org/ontology/SportsLeague,http://dbpedia.org/ontology/BasketballTeam,http://dbpedia.org/ontology/SportsTeam,1.0
http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Broadcaster,http://dbpedia.org/ontology/Bank,0.0088339222614841
http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Bank,http://dbpedia.org/ontology/Broadcaster,0.0011373976342129207
http://dbpedia.org/ontology/Broadcaster,http://dbpedia.org/ontology/Bank,http://dbpedia.org/ontology/Company,0.8333333333333334
http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/SportsTeam,http://dbpedia.org/ontology/School,0.5
http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/School,http://dbpedia.org/ontology/SportsTeam,2.5602293965539312e-05
http://dbpedia.org/ontology/SportsTeam,http://dbpedia.org/ontology/School,http://dbpedia.org/ontology/EducationalInstitution,0.007692307692307693
http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Publisher,0.005494505494505495
http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/Publisher,http://dbpedia.org/ontology/EducationalInstitution,0.0004192872117400419
http://dbpedia.org/ontology/EducationalInstitution,http://dbpedia.org/ontology/Publisher,http://dbpedia.org/ontology/Company,0.5
http://dbpedia.org/ontology/Gene,http://dbpedia.org/ontology/Enzyme,http://dbpedia.org/ontology/HumanGene,1.0
http://dbpedia.org/ontology/Gene,http://dbpedia.org/ontology/HumanGene,http://dbpedia.org/ontology/Enzyme,0.00023870146403564608
http://dbpedia.org/ontology/Enzyme,http://dbpedia.org/ontology/HumanGene,http://dbpedia.org/ontology/Gene,1.0
http://dbpedia.org/ontology/Gene,http://dbpedia.org/ontology/Protein,http://dbpedia.org/ontology/HumanGene,1.0
http://dbpedia.org/ontology/Gene,http://dbpedia.org/ontology/HumanGene,http://dbpedia.org/ontology/Protein,0.8056174411203055
http://dbpedia.org/ontology/Protein,http://dbpedia.org/ontology/HumanGene,http://dbpedia.org/ontology/Gene,1.0
http://dbpedia.org/ontology/Drug,http://dbpedia.org/ontology/ChemicalCompound,http://dbpedia.org/ontology/CombinationDrug,0.0022338049143708115
http://dbpedia.org/ontology/Drug,http://dbpedia.org/ontology/CombinationDrug,http://dbpedia.org/ontology/ChemicalCompound,0.006578947368421052
http://dbpedia.org/ontology/ChemicalCompound,http://dbpedia.org/ontology/CombinationDrug,http://dbpedia.org/ontology/Drug,1.0
http://dbpedia.org/ontology/Drug,http://dbpedia.org/ontology/ChemicalCompound,http://dbpedia.org/ontology/Vaccine,0.0007446016381236039
http://dbpedia.org/ontology/Drug,http://dbpedia.org/ontology/Vaccine,http://dbpedia.org/ontology/ChemicalCompound,0.007462686567164179
http://dbpedia.org/ontology/ChemicalCompound,http://dbpedia.org/ontology/Vaccine,http://dbpedia.org/ontology/Drug,1.0
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/Album,0.5733695652173914
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Album,http://dbpedia.org/ontology/Film,0.0013137740806694644
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/Album,http://dbpedia.org/ontology/MusicalWork,0.422
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/Song,0.08695652173913043
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Song,http://dbpedia.org/ontology/Film,0.0004150723133795966
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/Song,http://dbpedia.org/ontology/MusicalWork,0.9696969696969697
http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/VideoGame,0.8103448275862069
http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/Film,0.0018512683157397196
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/Software,0.6438356164383562
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/Play,0.3287671232876712
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Play,http://dbpedia.org/ontology/Film,0.03332407664537628
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/Play,http://dbpedia.org/ontology/WrittenWork,0.6349206349206349
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/RadioProgram,http://dbpedia.org/ontology/Book,1.0
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Book,http://dbpedia.org/ontology/RadioProgram,2.038735983690112e-05
http://dbpedia.org/ontology/RadioProgram,http://dbpedia.org/ontology/Book,http://dbpedia.org/ontology/WrittenWork,0.16666666666666666
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/Song,0.058823529411764705
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Song,http://dbpedia.org/ontology/TelevisionEpisode,2.5942019586224786e-05
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/Song,http://dbpedia.org/ontology/MusicalWork,1.0
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Play,0.008400292184075968
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Play,http://dbpedia.org/ontology/TelevisionShow,0.006387114690363788
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Play,http://dbpedia.org/ontology/WrittenWork,0.3108108108108108
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/Single,0.0410958904109589
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Single,http://dbpedia.org/ontology/Software,6.335128286347799e-05
http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/Single,http://dbpedia.org/ontology/MusicalWork,0.25
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/Play,0.037037037037037035
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Play,http://dbpedia.org/ontology/Software,0.00027770063871146905
http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/Play,http://dbpedia.org/ontology/WrittenWork,0.5
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/PeriodicalLiterature,0.0410958904109589
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/PeriodicalLiterature,http://dbpedia.org/ontology/Film,0.0005972288580984234
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/PeriodicalLiterature,http://dbpedia.org/ontology/WrittenWork,1.0
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/Poem,0.0027397260273972603
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Poem,http://dbpedia.org/ontology/Film,0.002105263157894737
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/Poem,http://dbpedia.org/ontology/WrittenWork,1.0
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Single,0.00398406374501992
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Single,http://dbpedia.org/ontology/TelevisionShow,2.1117094287825995e-05
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Single,http://dbpedia.org/ontology/MusicalWork,0.04
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/Song,0.0958904109589041
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Song,http://dbpedia.org/ontology/Software,9.079706855178676e-05
http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/Song,http://dbpedia.org/ontology/MusicalWork,1.0
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/Musical,0.3070652173913043
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Musical,http://dbpedia.org/ontology/Film,0.06520484708597807
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/Musical,http://dbpedia.org/ontology/MusicalWork,0.9262295081967213
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/Album,0.11764705882352941
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Album,http://dbpedia.org/ontology/TelevisionEpisode,2.4905669775724445e-05
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/Album,http://dbpedia.org/ontology/MusicalWork,0.016
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/Single,0.029411764705882353
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Single,http://dbpedia.org/ontology/TelevisionEpisode,2.1117094287825995e-05
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/Single,http://dbpedia.org/ontology/MusicalWork,0.03125
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/Book,0.0425531914893617
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Book,http://dbpedia.org/ontology/TelevisionEpisode,4.077471967380224e-05
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/Book,http://dbpedia.org/ontology/WrittenWork,0.14285714285714285
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Musical,0.11155378486055777
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Musical,http://dbpedia.org/ontology/TelevisionShow,0.016156953260242354
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Musical,http://dbpedia.org/ontology/MusicalWork,1.0
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Website,http://dbpedia.org/ontology/Book,0.03076923076923077
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Book,http://dbpedia.org/ontology/Website,4.077471967380224e-05
http://dbpedia.org/ontology/Website,http://dbpedia.org/ontology/Book,http://dbpedia.org/ontology/WrittenWork,0.02197802197802198
http://dbpedia.org/ontology/Database,http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/BiologicalDatabase,1.0
http://dbpedia.org/ontology/Database,http://dbpedia.org/ontology/BiologicalDatabase,http://dbpedia.org/ontology/Software,0.0170316301703163
http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/BiologicalDatabase,http://dbpedia.org/ontology/Database,0.17073170731707318
http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/VideoGame,1.0
http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/TelevisionEpisode,3.938868756893021e-05
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/Software,1.0
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Book,0.4864864864864865
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Book,http://dbpedia.org/ontology/MusicalWork,0.0003669724770642202
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Book,http://dbpedia.org/ontology/WrittenWork,0.028662420382165606
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Play,0.05405405405405406
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Play,http://dbpedia.org/ontology/MusicalWork,0.0005554012774229381
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Play,http://dbpedia.org/ontology/WrittenWork,0.009852216748768473
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Artwork,http://dbpedia.org/ontology/PeriodicalLiterature,0.7727272727272727
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/PeriodicalLiterature,http://dbpedia.org/ontology/Artwork,0.0006768593725115464
http://dbpedia.org/ontology/Artwork,http://dbpedia.org/ontology/PeriodicalLiterature,http://dbpedia.org/ontology/WrittenWork,1.0
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Artwork,http://dbpedia.org/ontology/Album,0.0625
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Album,http://dbpedia.org/ontology/Artwork,6.226417443931111e-06
http://dbpedia.org/ontology/Artwork,http://dbpedia.org/ontology/Album,http://dbpedia.org/ontology/MusicalWork,0.25
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Artwork,http://dbpedia.org/ontology/Book,0.13636363636363635
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Book,http://dbpedia.org/ontology/Artwork,6.116207951070337e-05
http://dbpedia.org/ontology/Artwork,http://dbpedia.org/ontology/Book,http://dbpedia.org/ontology/WrittenWork,0.017857142857142856
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Artwork,http://dbpedia.org/ontology/Play,0.09090909090909091
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Play,http://dbpedia.org/ontology/Artwork,0.0005554012774229381
http://dbpedia.org/ontology/Artwork,http://dbpedia.org/ontology/Play,http://dbpedia.org/ontology/WrittenWork,1.0
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/Single,0.04076086956521739
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Single,http://dbpedia.org/ontology/Film,0.0003167564143173899
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/Single,http://dbpedia.org/ontology/MusicalWork,0.21428571428571427
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/Musical,0.029411764705882353
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Musical,http://dbpedia.org/ontology/TelevisionEpisode,0.0005770340450086555
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/Musical,http://dbpedia.org/ontology/MusicalWork,1.0
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Comic,0.8743608473338204
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Comic,http://dbpedia.org/ontology/TelevisionShow,0.289760348583878
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Comic,http://dbpedia.org/ontology/WrittenWork,1.0
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Website,http://dbpedia.org/ontology/PeriodicalLiterature,0.9692307692307692
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/PeriodicalLiterature,http://dbpedia.org/ontology/Website,0.002508361204013378
http://dbpedia.org/ontology/Website,http://dbpedia.org/ontology/PeriodicalLiterature,http://dbpedia.org/ontology/WrittenWork,0.6116504854368932
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/ClassicalMusicComposition,0.1780821917808219
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/ClassicalMusicComposition,http://dbpedia.org/ontology/Software,0.018465909090909092
http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/ClassicalMusicComposition,http://dbpedia.org/ontology/MusicalWork,1.0
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/Comic,0.19452054794520549
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Comic,http://dbpedia.org/ontology/Film,0.00859356088114258
http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/Comic,http://dbpedia.org/ontology/WrittenWork,1.0
http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/Website,http://dbpedia.org/ontology/VideoGame,0.01652892561983471
http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/Website,0.00015755475027572083
http://dbpedia.org/ontology/Website,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/Software,0.21052631578947367
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/PeriodicalLiterature,0.2962962962962963
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/PeriodicalLiterature,http://dbpedia.org/ontology/Software,0.00031852205765249244
http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/PeriodicalLiterature,http://dbpedia.org/ontology/WrittenWork,1.0
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Album,0.8167330677290837
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Album,http://dbpedia.org/ontology/TelevisionShow,0.0012764155760058777
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Album,http://dbpedia.org/ontology/MusicalWork,0.55858310626703
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Album,0.08108108108108109
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Album,http://dbpedia.org/ontology/WrittenWork,1.8679252331793334e-05
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Album,http://dbpedia.org/ontology/MusicalWork,0.01775147928994083
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/PeriodicalLiterature,0.019722425127830533
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/PeriodicalLiterature,http://dbpedia.org/ontology/TelevisionShow,0.002150023889154324
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/PeriodicalLiterature,http://dbpedia.org/ontology/WrittenWork,1.0
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Song,0.02390438247011952
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Song,http://dbpedia.org/ontology/TelevisionShow,7.782605875867437e-05
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/Song,http://dbpedia.org/ontology/MusicalWork,1.0
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/ClassicalMusicComposition,0.00398406374501992
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/ClassicalMusicComposition,http://dbpedia.org/ontology/TelevisionShow,0.0014204545454545455
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/ClassicalMusicComposition,http://dbpedia.org/ontology/MusicalWork,0.2
http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/VideoGame,0.037037037037037035
http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/WrittenWork,3.938868756893021e-05
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/Software,0.024390243902439025
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Poem,0.21621621621621623
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Poem,http://dbpedia.org/ontology/MusicalWork,0.016842105263157894
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Poem,http://dbpedia.org/ontology/WrittenWork,0.21052631578947367
http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/VideoGame,0.0410958904109589
http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/MusicalWork,0.00011816606270679061
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/Software,0.12
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/Album,0.4246575342465753
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Album,http://dbpedia.org/ontology/Software,0.00019301894076186445
http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/Album,http://dbpedia.org/ontology/MusicalWork,0.14418604651162792
http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/VideoGame,0.7897435897435897
http://dbpedia.org/ontology/Software,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/TelevisionShow,0.006065857885615251
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/ontology/Software,0.6814159292035398
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/ArtistDiscography,0.03187250996015936
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/ArtistDiscography,http://dbpedia.org/ontology/TelevisionShow,0.001452960406828914
http://dbpedia.org/ontology/TelevisionShow,http://dbpedia.org/ontology/ArtistDiscography,http://dbpedia.org/ontology/MusicalWork,0.8888888888888888
http://dbpedia.org/ontology/Database,http://dbpedia.org/ontology/Website,http://dbpedia.org/ontology/BiologicalDatabase,1.0
http://dbpedia.org/ontology/Database,http://dbpedia.org/ontology/BiologicalDatabase,http://dbpedia.org/ontology/Website,0.0072992700729927005
http://dbpedia.org/ontology/Website,http://dbpedia.org/ontology/BiologicalDatabase,http://dbpedia.org/ontology/Database,0.05
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Song,0.10810810810810811
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/ontology/Song,http://dbpedia.org/ontology/WrittenWork,5.188403917244957e-05
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Song,http://dbpedia.org/ontology/MusicalWork,0.4444444444444444
http://dbpedia.org/ontology/WrittenWork,http://dbpedia.org/ontology/Film,http://dbpedia.org/ontology/Book,0.35342465753424657
